name,name2,202208人気度,202208知名度,202302人気度,202302知名度,202208DA,202209DA,202210DA,202211DA,202212DA,202301DA,202302DA,202208BR,202209BR,202210BR,202211BR,202212BR,202301BR,202302BR
遼河はるひ,遼河はるひ,12.4,63.4,10.4,61.9,6475,7883,12186,8345,11767,13464,10388,2.68E-05,4.72E-05,8.11E-05,5.89E-05,9.32E-05,7.55E-05,9.34E-05
LiLiCo,LiLiCo,20.9,88.3,23.5,86.7,11788,19957,16915,14273,23071,13379,11443,0.0003032972057,0.000409410878,0.0002678395964,0.0005070880212,0.0009320652618,0.00024981284,0.0003119224066
蓮佛美沙子,蓮佛美沙子,6.7,36.5,8.8,38.6,17132,9042,7390,5496,9081,38240,21524,0.0003588533823,0.0001065267199,8.76E-05,8.99E-05,0.0002131682436,0.001046914516,0.0008065684309
ローラ_(モデル),ローラ,26.4,94.5,25.3,94.7,24679,12251,13501,11269,14318,10624,30971,0.0001550057624,3.94E-05,0.0001109281041,4.86E-05,9.97E-05,5.42E-05,0.0002797593215
若月佑美,若月佑美,2.7,11.3,1.8,9.2,6428,18258,7230,5570,14906,16473,20771,2.77E-05,7.47E-05,2.04E-05,2.10E-05,7.80E-05,0.0002658681779,0.0006400405683
若村麻由美,若村麻由美,10.8,46.5,10.4,45.5,42829,21112,15469,24044,22955,48130,18296,0.0002463907377,6.20E-05,3.62E-05,0.000116470603,9.31E-05,0.0002247635267,6.78E-05
和久井映見,和久井映見,21.8,68.1,18.4,65.1,10685,23305,8837,7063,12259,17680,7548,8.57E-05,0.0001902435336,5.21E-05,5.33E-05,0.0001010642407,9.71E-05,5.28E-05
和田アキ子,和田アキ子,13.5,98.1,15.8,97.9,21603,17821,36308,17398,26872,43521,22776,0.0002692656497,0.0002715711437,0.0007263136787,0.0002855901627,0.000565262628,0.0005380305324,0.0003878831937
渡辺えり,渡辺えり,17.2,81.8,18.6,78.1,3961,3539,3619,3069,9006,21382,5395,3.23E-05,3.10E-05,3.12E-05,4.62E-05,0.0001410396176,0.0002379613777,0.0001098802806
渡辺直美,渡辺直美,40.5,97.7,38.8,97.5,57687,20104,15138,14701,13448,21359,17273,0.001465585404,0.0002844668772,0.0001578115062,0.0002032882962,0.0001718534437,0.000157664018,0.0002884535566
渡辺真起子,渡辺真起子,2.5,25.7,3,28.7,7869,4572,1892,2066,2517,6731,3572,8.32E-06,2.91E-06,5.42E-07,8.21E-07,1.12E-06,4.40E-06,2.59E-06
渡辺満里奈,渡辺満里奈,14,73.6,15.6,73.8,8366,4364,7063,10169,5037,3848,5491,0.0001054461637,3.19E-05,0.0001014906808,0.000527119262,6.02E-05,2.41E-05,7.06E-05
阿佐ヶ谷姉妹,阿佐ヶ谷姉妹,41.2,96.8,40.9,95.8,31389,28053,33995,29171,36503,28142,18090,0.0001360745098,0.0001095371691,0.0001750370869,0.0001797443264,0.0002458363707,9.20E-05,0.0001335747996
ガンバレルーヤ,ガンバレルーヤ,26.9,89.2,29.4,89.7,17415,28262,16793,15280,17506,15796,32948,0.0001257336825,0.0002543865865,0.0001444320732,0.0002276326126,0.000144049927,0.0001069537375,0.0006303525053
3時のヒロイン,3時のヒロイン,17.5,82.7,17.7,82.1,43869,65004,41055,84389,50187,66750,62334,0.0005914862981,0.0009495237677,0.0005255847889,0.002630338731,0.0008270560563,0.0009485111129,0.00185600998
ぼる塾,ぼる塾,17.5,78.9,19.5,78.6,39879,48885,72876,109435,36862,64488,58310,0.0003866486916,0.000560961066,0.00116867589,0.003579577049,0.0004555045694,0.0006631454845,0.001178199326
